artist,track_name,ms_played
Harry Styles,As It Was,95679
Olivia Rodrigo,Deja Vu,134046
Steve Lacy,Bad Habit,23365
Joji,Glimpse Of Us,195065
Rema,Calm Down,129740
Joel Corry & MNEK,Head & Heart,98062
Jose Feliciano,Feliz Navidad,97911
Dua Lipa,Dance The Night,284801
Taylor Swift,Anti-Hero,73637
Doja Cat & SZA,Kiss Me More,182576
CJ,Whoopty,270251
Nat King Cole,The Christmas Song (Merry Christmas To You),172071
Drake & 21 Savage & Project Pat,Knife Talk,92165
Beyonce,Cuff It,3433
Harry Styles,Late Night Talking,145871
Raye & 070 Shake,Escapism,48245
Olivia Rodrigo,Traitor,88191
Billie Eilish,What Was I Made For?,176424
Imagine Dragons & JID,Enemy,42389
Maroon 5,Memories,195472
Farruko,Pepas,192998
OneRepublic,I Ain't Worried,194001
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),144920
Libianca,People,240318
Billie Eilish,What Was I Made For?,76999
Bad Bunny,Titi me pregunto,101234
SAINt JHN,Roses (Imanbek Remix),82610
Giveon,Heartbreak Anniversary,19088
Luke Combs,Forever After All,15252
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,154958
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,172501
Burl Ives,A Holly Jolly Christmas,133285
Masked Wolf,Astronaut In The Ocean,120069
Powfu & Beabadoobee,Death Bed,102817
Topic & A7S,Breaking Me,298293
Miley Cyrus,Midnight Sky,277488
Justin Bieber & Daniel Caesar & Giveon,Peaches,110795
Doja Cat,Paint The Town Red,81451
Farruko,Pepas,236242
Topic & A7S,Breaking Me,129943
Polo G,Rapstar,18253
Olivia Rodrigo,Drivers License,109527
Doja Cat,Paint The Town Red,163901
Oliver Tree & Robin Schulz,Miss You,159656
Harry Styles,Late Night Talking,211370
Kane Brown With Katelyn Brown,Thank God,47859
Adele,Easy On Me,136183
Olivia Rodrigo,Good 4 U,2369
Metro Boomin, The Weeknd & 21 Savage,Creepin',256984
Olivia Rodrigo,Vampire,11746
Mariah Carey,All I Want For Christmas Is You,182531
Fifty Fifty,Cupid,165218
Elton John & Dua Lipa,Cold Heart,221613
Olivia Rodrigo,Deja Vu,69348
Drake & 21 Savage,Rich Flex,170964
Taylor Swift,Cruel Summer,87414
Coldplay & BTS,My Universe,237469
Rihanna,Lift Me Up,140970
Justin Bieber & Daniel Caesar & Giveon,Peaches,186868
Doja Cat,Paint The Town Red,68102
Eslabon Armado & Peso Pluma,Ella Baila Sola,90320
Post Malone,Circles,294230
Glass Animals,Heat Waves,128277
Eslabon Armado & Peso Pluma,Ella Baila Sola,54577
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,267212
Post Malone & The Weeknd,One Right Now,203116
Saweetie & Doja Cat,Best Friend,167705
Drake & 21 Savage,Jimmy Cooks,47265
Post Malone & The Weeknd,One Right Now,249007
Meghan Trainor,Made You Look,207441
SZA,Snooze,81751
Nicki Minaj & Ice Spice with Aqua,Barbie World,183754
Lewis Capaldi,Before You Go,232223
The Kid LAROI & Justin Bieber,Stay,71040
Shouse,Love Tonight,223310
Wham!,Last Christmas,294825
Jose Feliciano,Feliz Navidad,200644
Billie Eilish,Happier Than Ever,32687
Joji,Glimpse Of Us,27857
Sam Smith & Kim Petras,Unholy,229918
Ed Sheeran,Bad Habits,259936
Jordan Davis & Luke Bryan,Buy Dirt,252828
Coldplay & BTS,My Universe,265517
Doja Cat & The Weeknd,You Right,7868
Maneskin,Beggin',224968
Pop Smoke,What You Know Bout Love,291341
Lil Durk & J Cole,All My Life,163665
Surf Mesa & Emilee,ILY (I Love You Baby),232933
Future & Drake,Life Is Good,157755
Harry Styles,As It Was,206153
Harry Styles,As It Was,34347
Lil Nas X,Thats What I Want,219177
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,83959
Surf Mesa & Emilee,ILY (I Love You Baby),131801
Morgan Wallen,Last Night,189645
Drake & 21 Savage,Rich Flex,1105
Lil Uzi Vert,Just Wanna Rock,14478
Kenya Grace,Strangers,89474
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,179055
Topic & A7S,Breaking Me,81929
Adele,Easy On Me,173060
Doja Cat,Need To Know,25492
Drake & 21 Savage & Project Pat,Knife Talk,142981
Harry Styles,Adore You,91471
David Guetta & Bebe Rexha,I'm Good (Blue),198255
Rema & Selena Gomez,Calm Down,213367
Olivia Rodrigo,Good 4 U,200772
Libianca,People,18093
Tom Odell,Another Love,130084
Post Malone,Circles,272016
Libianca,People,198704
Harry Styles,Adore You,10838
Jordan Davis & Luke Bryan,Buy Dirt,4082
Jack Harlow,First Class,279369
Tate McRae,You Broke Me First,185194
SAINt JHN,Roses,166694
Billie Eilish,Therefore I Am,156921
Jelly Roll,Need A Favor,156118
Pop Smoke & Lil Baby & DaBaby,For The Night,195122
Olivia Rodrigo,Good 4 U,205743
24kGoldn & Iann Dior,Mood,27566
Nicky Youre & dazy,Sunroof,236065
Acraze & Cherish,Do It To It,17732
Roddy Ricch,The Box,235564
Maneskin,Beggin',96228
Camila Cabello & Ed Sheeran,Bam Bam,181642
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,112966
SAINt JHN,Roses (Imanbek Remix),255470
Tate McRae,You Broke Me First,58578
Doja Cat,Vegas,149067
WizKid & Justin Bieber & Tems,Essence,174773
Morgan Wallen,Thinkin' Bout Me,198153
Trevor Daniel,Falling,185351
Drake & Future & Young Thug,Way 2 Sexy,119123
Latto,Big Energy,87345
Luke Combs,Forever After All,176356
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,244649
Billie Eilish,Happier Than Ever,44702
Billie Eilish,Happier Than Ever,150213
Drake & Lil Durk,Laugh Now Cry Later,117449
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,74318
Justin Bieber & Quavo,Intentions,128452
Post Malone,Chemical,214066
Acraze & Cherish,Do It To It,83160
Camila Cabello & DaBaby,My Oh My,80526
Justin Bieber & Daniel Caesar & Giveon,Peaches,39072
The Kid LAROI & Justin Bieber,Stay,11440
Nicki Minaj & Ice Spice with Aqua,Barbie World,90329
Kate Bush,Running Up That Hill (A Deal With God),186244
Doja Cat,Woman,130504
Rosa Linn,Snap,124930
24kGoldn & Iann Dior,Mood,171890
Rosa Linn,Snap,51701
Drake & 21 Savage,Rich Flex,104296
Tate McRae,She's All I Wanna Be,165725
The Kid LAROI,Without You,103907
Brenda Lee,Rockin' Around The Christmas Tree,215143
The Weeknd,Blinding Lights,66142
Shouse,Love Tonight,273435
Imagine Dragons & JID,Enemy,3298
Bad Bunny & Jhay Cortez,Dakiti,51194
Pop Smoke,What You Know Bout Love,78133
Olivia Rodrigo,Deja Vu,33536
Justin Bieber & Chance The Rapper,Holy,36715
Trevor Daniel,Falling,195331
Burl Ives,A Holly Jolly Christmas,274480
Lil Nas X,Montero (Call Me By Your Name),125742
Maren Morris,The Bones,36546
Lil Nas X,Thats What I Want,23761
Ariana Grande,Positions,230435
BTS,Butter,117022
Brenda Lee,Rockin' Around The Christmas Tree,89731
OneRepublic,I Ain't Worried,223279
Bad Bunny,Titi me pregunto,225619
The Killers,Mr Brightside,4342
Lil Nas X,Montero (Call Me By Your Name),81292
Lewis Capaldi,Before You Go,190970
Zach Bryan,Something In The Orange,258448
Ed Sheeran,Eyes Closed,240598
SAINt JHN,Roses,267863
Post Malone & Doja Cat,I Like You (A Happier Song),156386
Pop Smoke & Lil Baby & DaBaby,For The Night,79815
Billie Eilish,What Was I Made For?,293351
Joel Corry & MNEK,Head & Heart,179027
David Kushner,Daylight,225002
Billie Eilish,everything i wanted,160100
Billie Eilish,Bad Guy,297873
Jose Feliciano,Feliz Navidad,274423
The Kid LAROI,Without You,17161
Chris Brown,Under The Influence,152591
Joji,Glimpse Of Us,175089
Morgan Wallen,You Proof,193796
Eslabon Armado & Peso Pluma,Ella Baila Sola,155660
Future & Drake,Life Is Good,241939
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,200308
Latto,Big Energy,244975
Luke Combs,Fast Car,82095
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,35591
Taylor Swift,Anti-Hero,11899
Mariah Carey,All I Want For Christmas Is You,56009
Future & Drake,Life Is Good,269580
Billie Eilish,everything i wanted,34151
Post Malone & The Weeknd,One Right Now,86724
Rema,Calm Down,164965
Dua Lipa,Break My Heart,81739
Coldplay & BTS,My Universe,126383
BTS,Dynamite,1213
Toosii,Favorite Song,129562
CJ,Whoopty,22976
Cole Swindell,She Had Me At Heads Carolina,253323
David Kushner,Daylight,113215
Coldplay & BTS,My Universe,76254
Apache 207,Roller,57265
Steve Lacy,Bad Habit,282627
Taylor Swift,Cruel Summer,117123
Shouse,Love Tonight,5122
Internet Money & Gunna & Don Toliver & NAV,Lemonade,275595
Taylor Swift,Cruel Summer,219873
Roddy Ricch,The Box,139800
Walker Hayes,Fancy Like,243859
Jelly Roll,Need A Favor,144933
Libianca,People,192952
Chris Brown & Young Thug,Go Crazy,152494
Taylor Swift,Lavender Haze,112813
Billie Eilish,What Was I Made For?,297134
The Ronettes,Sleigh Ride,43347
Cole Swindell,She Had Me At Heads Carolina,202965
CJ,Whoopty,2947
Future & Drake & Tems,WAIT FOR U,64361
OneRepublic,I Ain't Worried,239296
The Ronettes,Sleigh Ride,74770
Nicky Youre & dazy,Sunroof,134067
Drake,Toosie Slide,65817
The Kid LAROI,Without You,8292
Future & Drake & Tems,WAIT FOR U,206540
Eslabon Armado & Peso Pluma,Ella Baila Sola,178559
Meghan Trainor,Made You Look,101416
Tate McRae,She's All I Wanna Be,42971
Post Malone,Chemical,90249
Bobby Helms,Jingle Bell Rock,63516
The Kid LAROI & Justin Bieber,Stay,75882
Ed Sheeran,Bad Habits,229985
Nat King Cole,The Christmas Song (Merry Christmas To You),132156
Libianca,People,247927
Morgan Wallen,Thought You Should Know,284371
The Kid LAROI,Without You,176860
Dua Lipa,Break My Heart,182686
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,160342
Zach Bryan & Kacey Musgraves,I Remember Everything,172746
Michael Buble,It's Beginning To Look A Lot Like Christmas,193033
David Kushner,Daylight,21961
Em Beihold,Numb Little Bug,144504
Em Beihold,Numb Little Bug,87129
Saweetie & Doja Cat,Best Friend,117583
Doja Cat & Nicki Minaj,Say So,74555
Sam Smith & Kim Petras,Unholy,88002
Tate McRae,You Broke Me First,26811
Ed Sheeran,Eyes Closed,255824
Nat King Cole,The Christmas Song (Merry Christmas To You),86454
CKay,Love Nwantiti,200093
Tate McRae,She's All I Wanna Be,138813
Justin Bieber & Chance The Rapper,Holy,28132
Steve Lacy,Bad Habit,150506
Camila Cabello & DaBaby,My Oh My,109357
Pop Smoke,What You Know Bout Love,75342
Olivia Rodrigo,Traitor,2949
Justin Bieber & Chance The Rapper,Holy,19033
Gabby Barrett & Charlie Puth,I Hope,188321
Lil Tjay & 6LACK,Calling My Phone,151183
Cardi B,Up,120310
Dua Lipa,Dance The Night,1175
WizKid & Justin Bieber & Tems,Essence,52904
Olivia Rodrigo,Deja Vu,12089
Ariana Grande,Santa Tell Me,253013
Powfu & Beabadoobee,Death Bed,181565
Drake & 21 Savage,Jimmy Cooks,17706
Cardi B,Up,28977
Luke Combs,Forever After All,26251
Chris Brown & Young Thug,Go Crazy,181014
Miley Cyrus,Flowers,254121
Oliver Tree & Robin Schulz,Miss You,284745
Luke Combs,Forever After All,273318
Post Malone & The Weeknd,One Right Now,107457
Meghan Trainor,Made You Look,143487
Toosii,Favorite Song,18712
Camila Cabello & Ed Sheeran,Bam Bam,255610
The Weeknd,Take My Breath,13196
Polo G,Rapstar,169943
Billie Eilish,Therefore I Am,46617
Lil Mosey,Blueberry Faygo,142161
Harry Styles,Late Night Talking,139955
Ed Sheeran,Eyes Closed,208538
Doja Cat,Need To Know,100005
Billie Eilish,everything i wanted,218777
Lizzo,About Damn Time,294484
Wham!,Last Christmas,283112
Fireboy DML & Ed Sheeran,Peru,23237
Justin Bieber,Ghost,138401
Acraze & Cherish,Do It To It,25107
JVKE,golden hour,30834
Masked Wolf,Astronaut In The Ocean,288772
Tate McRae,She's All I Wanna Be,21435
Tate McRae,She's All I Wanna Be,255636
Lil Nas X,Montero (Call Me By Your Name),126692
Masked Wolf,Astronaut In The Ocean,72144
Doja Cat,Vegas,178306
BTS,Butter,28186
Walker Hayes,Fancy Like,287104
BTS,Dynamite,250892
David Guetta & Bebe Rexha,I'm Good (Blue),259116
Olivia Rodrigo,Good 4 U,197575
Drake & 21 Savage & Project Pat,Knife Talk,165016
Drake & 21 Savage & Project Pat,Knife Talk,187193
Doja Cat & SZA,Kiss Me More,229046
Elton John & Dua Lipa,Cold Heart,129369
Burl Ives,A Holly Jolly Christmas,190926
Pop Smoke,What You Know Bout Love,198586
Bad Bunny & Jhay Cortez,Dakiti,151453
Doja Cat,Paint The Town Red,116427
Drake & Lil Durk,Laugh Now Cry Later,8724
Beyonce,Cuff It,26627
Tom Odell,Another Love,115651
Glass Animals,Heat Waves,254500
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,118035
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,214067
Harry Styles,Watermelon Sugar,216351
Walker Hayes,Fancy Like,136272
Miley Cyrus,Flowers,152671
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,151113
Morgan Wallen,Thought You Should Know,242498
Ariana Grande,Positions,29823
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),153968
Harry Styles,Late Night Talking,176133
Cardi B,Up,1450
The Weeknd & Ariana Grande,Die For You,130333
Kelly Clarkson,Underneath The Tree,7078
Billie Eilish,everything i wanted,146455
Michael Buble,It's Beginning To Look A Lot Like Christmas,258620
Lil Mosey,Blueberry Faygo,221955
Steve Lacy,Bad Habit,77513
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,7487
Rosa Linn,Snap,14792
Gayle,abcdefu,154846
Maneskin,Beggin',228501
Maroon 5,Memories,88854
Toosii,Favorite Song,72097
BTS,Butter,179298
Olivia Rodrigo,Drivers License,208229
Surf Mesa & Emilee,ILY (I Love You Baby),256823
BTS,Butter,97495
The Kid LAROI & Justin Bieber,Stay,285198
SZA,Kill Bill,258817
Polo G,Rapstar,183937
Olivia Rodrigo,Deja Vu,87842
Masked Wolf,Astronaut In The Ocean,88607
The Kid LAROI,Without You,95745
Em Beihold,Numb Little Bug,37981
Lil Mosey,Blueberry Faygo,206563
Morgan Wallen,Thinkin' Bout Me,190323
Saweetie & Doja Cat,Best Friend,23076
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),145838
Miley Cyrus,Midnight Sky,284807
Mariah Carey,All I Want For Christmas Is You,111814
Joji,Glimpse Of Us,211369
OneRepublic,I Ain't Worried,1409
Trevor Daniel,Falling,252575
Taylor Swift,Lavender Haze,164158
AJR,Bang!,97615
Trevor Daniel,Falling,210171
Roddy Ricch,The Box,94367
Nicki Minaj & Ice Spice with Aqua,Barbie World,160160
Chris Brown,Under The Influence,231465
Tones & I,Dance Monkey,199160
Topic & A7S,Breaking Me,228137
Tom Odell,Another Love,291176
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,211343
Luke Combs,The Kind of Love We Make,132610
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,35733
Jose Feliciano,Feliz Navidad,208093
Doja Cat & Nicki Minaj,Say So,35466
Coi Leray,Players,183214
Kane Brown With Katelyn Brown,Thank God,189251
Olivia Rodrigo,Good 4 U,2634
Luke Combs,Forever After All,101740
OneRepublic,I Ain't Worried,142844
Libianca,People,254688
Kane Brown With Katelyn Brown,Thank God,72269
Giveon,Heartbreak Anniversary,293322
Acraze & Cherish,Do It To It,11960
Future & Drake & Tems,WAIT FOR U,125282
AJR,Bang!,133475
Lil Tjay & 6LACK,Calling My Phone,177943
Lil Nas X,Montero (Call Me By Your Name),14928
Doja Cat & Nicki Minaj,Say So,210568
Lewis Capaldi,Before You Go,274669
Rema,Calm Down,235675
Burl Ives,A Holly Jolly Christmas,227892
Doja Cat,Vegas,293350
Morgan Wallen,Sand In My Boots,162217
Luke Combs,Forever After All,3050
Doja Cat,Need To Know,294685
Doja Cat & SZA,Kiss Me More,168972
Morgan Wallen,Thought You Should Know,82219
Jose Feliciano,Feliz Navidad,10015
Doja Cat & SZA,Kiss Me More,96310
Bad Bunny & Jhay Cortez,Dakiti,242157
Justin Bieber,Ghost,110667
Fifty Fifty,Cupid,20222
Internet Money & Gunna & Don Toliver & NAV,Lemonade,274593
Gabby Barrett & Charlie Puth,I Hope,6861
Justin Bieber & Chance The Rapper,Holy,58100
Wham!,Last Christmas,134832
Taylor Swift,Lavender Haze,36434
Rosa Linn,Snap,176921
Sam Smith & Kim Petras,Unholy,170748
Morgan Wallen,Last Night,147463
Tom Odell,Another Love,59932
Nat King Cole,The Christmas Song (Merry Christmas To You),80479
Miley Cyrus,Flowers,220582
DJ Ti.sto,The Business,134067
Rosa Linn,Snap,40100
Miley Cyrus,Flowers,64276
Lil Tjay & 6LACK,Calling My Phone,185403
Morgan Wallen,Sand In My Boots,109410
The Weeknd,Take My Breath,85966
Fireboy DML & Ed Sheeran,Peru,288083
Ariana Grande,Santa Tell Me,210533
Future & Drake,Life Is Good,28382
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,270023
The Weeknd & Ariana Grande,Die For You,136161
Masked Wolf,Astronaut In The Ocean,217768
Harry Styles,Watermelon Sugar,288121
Wham!,Last Christmas,247634
Shouse,Love Tonight,11709
Harry Styles,Late Night Talking,269524
Dua Lipa,Dance The Night,4932
Post Malone & The Weeknd,One Right Now,156008
Surf Mesa & Emilee,ILY (I Love You Baby),59809
Tom Odell,Another Love,43083
Tate McRae,She's All I Wanna Be,114586
Olivia Rodrigo,Drivers License,267542
Lil Nas X,Thats What I Want,116519
Toosii,Favorite Song,229195
Mariah Carey,All I Want For Christmas Is You,186805
Latto,Big Energy,149254
Giveon,Heartbreak Anniversary,209701
Lady Gaga & Ariana Grande,Rain On Me,138403
Harry Styles,Adore You,97990
Lizzo,About Damn Time,57433
Taylor Swift,Lavender Haze,176412
Joji,Glimpse Of Us,277915
Kelly Clarkson,Underneath The Tree,199016
Pop Smoke,What You Know Bout Love,288910
Nat King Cole,The Christmas Song (Merry Christmas To You),146922
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,130131
Drake & 21 Savage,Jimmy Cooks,213480
Doja Cat & The Weeknd,You Right,186548
Glass Animals,Heat Waves,145457
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,155908
The Ronettes,Sleigh Ride,292310
Billie Eilish,Happier Than Ever,252532
Justin Bieber & Chance The Rapper,Holy,4723
The Kid LAROI & Justin Bieber,Stay,94972
Harry Styles,Adore You,46473
Justin Bieber,Ghost,247932
Maroon 5,Memories,58693
Fireboy DML & Ed Sheeran,Peru,79978
Morgan Wallen,Thinkin' Bout Me,276855
Joel Corry & MNEK,Head & Heart,286320
Joji,Glimpse Of Us,140154
Miley Cyrus,Flowers,100815
Jordan Davis & Luke Bryan,Buy Dirt,87390
Dua Lipa & DaBaby,Levitating,112422
Dua Lipa,Don't Start Now,2900
Acraze & Cherish,Do It To It,177474
Lil Nas X,Montero (Call Me By Your Name),127748
Drake & Lil Durk,Laugh Now Cry Later,126022
The Weeknd,Take My Breath,238902
Morgan Wallen,Last Night,114936
Gabby Barrett & Charlie Puth,I Hope,189812
Taylor Swift,Lavender Haze,47575
Doja Cat & Nicki Minaj,Say So,139351
Morgan Wallen,Thinkin' Bout Me,6460
Latto,Big Energy,128321
Joji,Glimpse Of Us,38387
Topic & A7S,Breaking Me,277511
Lil Mosey,Blueberry Faygo,215825
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,223322
Kate Bush,Running Up That Hill (A Deal With God),140344
Maneskin,Beggin',116222
Dua Lipa,Break My Heart,234396
Drake & Lil Durk,Laugh Now Cry Later,213070
Morgan Wallen,Thinkin' Bout Me,110120
Acraze & Cherish,Do It To It,282399
Dua Lipa & DaBaby,Levitating,158271
Justin Bieber,Ghost,91143
Michael Buble,It's Beginning To Look A Lot Like Christmas,286010
Miley Cyrus,Flowers,192837
Em Beihold,Numb Little Bug,19023
Libianca,People,216227
Billie Eilish,Therefore I Am,151827
Eslabon Armado & Peso Pluma,Ella Baila Sola,100586
The Weeknd,Blinding Lights,160372
Ariana Grande,Santa Tell Me,26485
Kane Brown With Katelyn Brown,Thank God,113623
CJ,Whoopty,595
BTS,Dynamite,157863
CJ,Whoopty,247457
Stephen Sanchez,Until I Found You,145240
Tom Odell,Another Love,293011
Justin Bieber & Quavo,Intentions,141515
Drake & Future & Young Thug,Way 2 Sexy,106081
Olivia Rodrigo,Drivers License,198160
Tones & I,Dance Monkey,297329
Kenya Grace,Strangers,272800
Drake & Future & Young Thug,Way 2 Sexy,37757
WizKid & Justin Bieber & Tems,Essence,100084
Doja Cat,Woman,122730
Coldplay & BTS,My Universe,112983
Maroon 5,Memories,65059
CJ,Whoopty,118715
Justin Bieber,Ghost,149460
Lil Nas X,Montero (Call Me By Your Name),128973
Mariah Carey,All I Want For Christmas Is You,8494
Giveon,Heartbreak Anniversary,23039
Chris Brown & Young Thug,Go Crazy,249424
Bad Bunny & Jhay Cortez,Dakiti,103291
Kelly Clarkson,Underneath The Tree,160324
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,202391
Lost Frequencies & Calum Scott,Where Are You Now,192415
Bobby Helms,Jingle Bell Rock,159332
Doja Cat,Woman,233549
Arizona Zervas,Roxanne,231875
Glass Animals,Heat Waves,151308
Cole Swindell,She Had Me At Heads Carolina,127030
Harry Styles,Watermelon Sugar,178318
DJ Ti.sto,The Business,295542
Zach Bryan,Something In The Orange,222753
Camila Cabello & Ed Sheeran,Bam Bam,87209
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,9715
David Guetta & Bebe Rexha,I'm Good (Blue),48521
Oliver Tree & Robin Schulz,Miss You,215575
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,11643
Olivia Rodrigo,Vampire,195556
Dua Lipa,Dance The Night,292718
Trevor Daniel,Falling,264183
Stephen Sanchez,Until I Found You,34120
Lost Frequencies & Calum Scott,Where Are You Now,276856
Em Beihold,Numb Little Bug,276001
Billie Eilish,everything i wanted,264384
SZA,Kill Bill,259130
