artist,track_name,ms_played
Billie Eilish,everything i wanted,28657
Drake & Future & Young Thug,Way 2 Sexy,5477
Tate McRae,Greedy,104216
Em Beihold,Numb Little Bug,83092
Dua Lipa,Break My Heart,125227
Pop Smoke,What You Know Bout Love,291537
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,158196
Latto,Big Energy,149922
Lil Nas X,Montero (Call Me By Your Name),127632
AJR,Bang!,115245
Joel Corry & MNEK,Head & Heart,259978
Bad Bunny,Titi me pregunto,243163
Future & Drake,Life Is Good,158816
Lost Frequencies & Calum Scott,Where Are You Now,214640
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,295381
Polo G,Rapstar,190912
Wham!,Last Christmas,110283
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,258106
DJ Ti.sto,The Business,168973
JVKE,golden hour,242799
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,84563
Cole Swindell,She Had Me At Heads Carolina,268765
Lil Nas X,Montero (Call Me By Your Name),47086
Olivia Rodrigo,Traitor,76524
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,44400
Saweetie & Doja Cat,Best Friend,199248
Dua Lipa,Break My Heart,163231
Future & Drake & Tems,WAIT FOR U,24427
Justin Bieber & Daniel Caesar & Giveon,Peaches,269507
Lil Nas & Jack Harlow,Industry Baby,5622
Metro Boomin, The Weeknd & 21 Savage,Creepin',8880
Elton John & Dua Lipa,Cold Heart,105932
Morgan Wallen,Wasted On You,79859
Kodak Black,Super Gremlin,148079
Taylor Swift,Cruel Summer,34776
Giveon,Heartbreak Anniversary,16149
Olivia Rodrigo,Good 4 U,76509
Lil Durk & J Cole,All My Life,100480
Future & Drake & Tems,WAIT FOR U,158103
Olivia Rodrigo,Deja Vu,291500
Dua Lipa,Dance The Night,17505
Lil Uzi Vert,Just Wanna Rock,249096
Shouse,Love Tonight,226231
Lil Uzi Vert,Just Wanna Rock,54329
Jose Feliciano,Feliz Navidad,71801
Jose Feliciano,Feliz Navidad,180545
Powfu & Beabadoobee,Death Bed,40345
The Weeknd,Take My Breath,136267
Lewis Capaldi,Someone You Loved,81857
Cole Swindell,She Had Me At Heads Carolina,241137
Metro Boomin, The Weeknd & 21 Savage,Creepin',278195
SAINt JHN,Roses,192028
Dua Lipa & DaBaby,Levitating,86592
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,143795
Meghan Trainor,Made You Look,7364
Giveon,Heartbreak Anniversary,87025
Lil Uzi Vert,Just Wanna Rock,281442
Kane Brown With Katelyn Brown,Thank God,183132
Doja Cat,Woman,67675
Justin Bieber,Ghost,256792
Lil Durk & J Cole,All My Life,236168
Bad Bunny,Titi me pregunto,138044
CJ,Whoopty,241252
Adele,Easy On Me,291400
DJ Ti.sto,The Business,188181
Acraze & Cherish,Do It To It,176895
SAINt JHN,Roses (Imanbek Remix),24851
Billie Eilish,everything i wanted,75939
Doja Cat,Vegas,235240
Adele,Easy On Me,157459
Wham!,Last Christmas,242106
Drake & Future & Young Thug,Way 2 Sexy,135388
BTS,Butter,265309
Dua Lipa,Break My Heart,169960
Post Malone,Chemical,204589
Dua Lipa,Break My Heart,118036
Rihanna,Lift Me Up,175044
Oliver Tree & Robin Schulz,Miss You,232754
Eslabon Armado & Peso Pluma,Ella Baila Sola,69706
Tones & I,Dance Monkey,284970
Harry Styles,As It Was,278243
Kodak Black,Super Gremlin,288930
SZA,Snooze,194302
Beyonce,Break My Soul,214995
Lady Gaga & Ariana Grande,Rain On Me,203302
Post Malone,Chemical,233873
AJR,Bang!,157086
Adele,Easy On Me,33824
Cole Swindell,She Had Me At Heads Carolina,140690
Oliver Tree & Robin Schulz,Miss You,159036
Justin Bieber & Quavo,Intentions,87938
Cole Swindell,She Had Me At Heads Carolina,166348
Harry Styles,Late Night Talking,235463
Doja Cat,Need To Know,198594
Beyonce,Cuff It,293678
Post Malone & Doja Cat,I Like You (A Happier Song),256793
Glass Animals,Heat Waves,158158
Lil Tjay & 6LACK,Calling My Phone,204283
Gabby Barrett & Charlie Puth,I Hope,95182
Trevor Daniel,Falling,129045
Post Malone,Circles,147490
Lil Durk & J Cole,All My Life,14374
Maneskin,Beggin',12767
Billie Eilish,What Was I Made For?,247924
Lil Tjay & 6LACK,Calling My Phone,462
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,232436
Lil Mosey,Blueberry Faygo,121435
Dua Lipa,Break My Heart,222199
Drake & 21 Savage & Project Pat,Knife Talk,95277
Libianca,People,161510
Dua Lipa,Don't Start Now,34850
David Kushner,Daylight,15310
Drake & 21 Savage & Project Pat,Knife Talk,276120
Morgan Wallen,Wasted On You,166260
Cardi B,Up,101813
Rihanna,Lift Me Up,150695
JVKE,golden hour,270644
Maneskin,Beggin',110696
Ava Max,Kings & Queens,256108
Eslabon Armado & Peso Pluma,Ella Baila Sola,40352
Jordan Davis & Luke Bryan,Buy Dirt,167682
Luke Combs,Forever After All,25085
Stephen Sanchez,Until I Found You,231481
Future & Drake,Life Is Good,145191
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,213386
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,270891
Olivia Rodrigo,Drivers License,88312
Olivia Rodrigo,Traitor,230869
Topic & A7S,Breaking Me,232935
Billie Eilish,Bad Guy,45500
Lil Durk & J Cole,All My Life,35959
Joji,Glimpse Of Us,83401
Chris Brown & Young Thug,Go Crazy,3381
Kodak Black,Super Gremlin,239120
Morgan Wallen,Last Night,212359
Luke Combs,The Kind of Love We Make,299393
Ed Sheeran,Eyes Closed,133335
Masked Wolf,Astronaut In The Ocean,156767
SZA,Snooze,136498
Ariana Grande,Santa Tell Me,289174
Tom Odell,Another Love,86025
Rema & Selena Gomez,Calm Down,42437
Post Malone,Chemical,154430
Ed Sheeran,Bad Habits,47065
Chris Brown & Young Thug,Go Crazy,206548
Stephen Sanchez,Until I Found You,55015
Nicky Youre & dazy,Sunroof,5509
Jelly Roll,Need A Favor,20464
Bailey Zimmerman,Rock And A Hard Place,283811
Cardi B,Up,203946
Em Beihold,Numb Little Bug,202441
Beyonce,Break My Soul,104076
The Killers,Mr Brightside,145655
Olivia Rodrigo,Vampire,114902
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),190236
AJR,Bang!,23815
CKay,Love Nwantiti,104673
Ed Sheeran,Eyes Closed,170055
Internet Money & Gunna & Don Toliver & NAV,Lemonade,286687
Dua Lipa & DaBaby,Levitating,165253
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,8688
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,271634
Meghan Trainor,Made You Look,116688
Olivia Rodrigo,Good 4 U,7111
Metro Boomin, The Weeknd & 21 Savage,Creepin',121298
Tate McRae,She's All I Wanna Be,276234
Wham!,Last Christmas,145756
Justin Bieber & Daniel Caesar & Giveon,Peaches,32504
Taylor Swift,Cruel Summer,69762
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,28366
Olivia Rodrigo,Traitor,272488
Ed Sheeran,Eyes Closed,105800
Dua Lipa & DaBaby,Levitating,83095
Shouse,Love Tonight,29641
The Weeknd,Blinding Lights,176005
Morgan Wallen,Sand In My Boots,159214
Em Beihold,Numb Little Bug,292064
Rema & Selena Gomez,Calm Down,3357
Nicki Minaj,Super Freaky Girl,244864
David Kushner,Daylight,80845
Nathan Evans,Wellerman,141563
24kGoldn & Iann Dior,Mood,247632
Camila Cabello & Ed Sheeran,Bam Bam,279639
Camila Cabello & Ed Sheeran,Bam Bam,255426
Lil Nas & Jack Harlow,Industry Baby,271922
Olivia Rodrigo,Vampire,45324
Doja Cat,Vegas,38492
Luke Combs,The Kind of Love We Make,174808
Andy Williams,It's The Most Wonderful Time Of The Year,158504
The Weeknd,Blinding Lights,31494
Kate Bush,Running Up That Hill (A Deal With God),129282
Shouse,Love Tonight,82664
Maneskin,Beggin',181589
Apache 207,Roller,93658
Shouse,Love Tonight,175053
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,10612
Doja Cat,Woman,299378
Luke Combs,Fast Car,142949
Acraze & Cherish,Do It To It,160347
Lil Mosey,Blueberry Faygo,110758
Camila Cabello & DaBaby,My Oh My,238235
Mariah Carey,All I Want For Christmas Is You,111867
Maneskin,Beggin',285207
Michael Buble,It's Beginning To Look A Lot Like Christmas,19820
Coldplay & BTS,My Universe,228620
BTS,Dynamite,298764
The Weeknd,Take My Breath,67568
Dove Cameron,Boyfriend,163778
Nat King Cole,The Christmas Song (Merry Christmas To You),188715
Lil Nas & Jack Harlow,Industry Baby,254547
DaBaby & Roddy Ricch,Rockstar,187039
SZA,Kill Bill,232895
Post Malone,Chemical,252762
Miley Cyrus,Midnight Sky,231086
WizKid & Justin Bieber & Tems,Essence,106363
Nicki Minaj,Super Freaky Girl,42862
Apache 207,Roller,64417
Lizzo,About Damn Time,20186
Elton John & Dua Lipa,Cold Heart,286124
DJ Ti.sto & Ava Max,The Motto,213753
Morgan Wallen,Wasted On You,58507
Beyonce,Cuff It,239160
Taylor Swift,Cruel Summer,61944
Fifty Fifty,Cupid,99730
Nicky Youre & dazy,Sunroof,289782
Cardi B,Up,263958
Billie Eilish,Bad Guy,51513
Acraze & Cherish,Do It To It,21387
Kenya Grace,Strangers,191677
Lil Durk & J Cole,All My Life,124766
Morgan Wallen,Thought You Should Know,36595
Cardi B & Megan Thee Stallion,WAP,161998
Bad Bunny & Jhay Cortez,Dakiti,292202
Michael Buble,It's Beginning To Look A Lot Like Christmas,196586
Em Beihold,Numb Little Bug,27912
Kate Bush,Running Up That Hill (A Deal With God),197960
Maneskin,Beggin',249920
Morgan Wallen,Wasted On You,201506
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,117294
Kenya Grace,Strangers,64677
Kate Bush,Running Up That Hill (A Deal With God),191043
SZA,Snooze,105528
Post Malone,Chemical,163613
Trevor Daniel,Falling,4976
Drake & Future & Young Thug,Way 2 Sexy,113304
Morgan Wallen,You Proof,245535
Kenya Grace,Strangers,208039
Justin Bieber,Ghost,253476
Surf Mesa & Emilee,ILY (I Love You Baby),56171
Ed Sheeran,Bad Habits,261253
Morgan Wallen,Thought You Should Know,257088
Rihanna,Lift Me Up,1788
Farruko,Pepas,127452
The Kid LAROI,Without You,13412
The Weeknd & Ariana Grande,Save Your Tears,80922
Metro Boomin, The Weeknd & 21 Savage,Creepin',243214
Harry Styles,As It Was,135314
SAINt JHN,Roses,251203
Bad Bunny,Titi me pregunto,185473
Tones & I,Dance Monkey,271813
Kelly Clarkson,Underneath The Tree,298577
Elton John & Dua Lipa,Cold Heart,230145
Coi Leray,Players,242782
Cardi B,Up,85652
Morgan Wallen,Thought You Should Know,283170
Beyonce,Break My Soul,176123
Harry Styles,Adore You,287733
Cole Swindell,She Had Me At Heads Carolina,249110
Bad Bunny,Titi me pregunto,233679
Chris Brown,Under The Influence,291150
Olivia Rodrigo,Good 4 U,45418
Lewis Capaldi,Someone You Loved,221968
Harry Styles,As It Was,86777
Doja Cat & The Weeknd,You Right,170213
Chris Brown & Young Thug,Go Crazy,36577
Lil Nas & Jack Harlow,Industry Baby,63681
Camila Cabello & DaBaby,My Oh My,111862
Camila Cabello & DaBaby,My Oh My,276777
Olivia Rodrigo,Deja Vu,255412
Olivia Rodrigo,Deja Vu,266689
SZA,Snooze,48584
Ed Sheeran,Shivers,60443
Tate McRae,She's All I Wanna Be,81152
Post Malone,Circles,152776
OneRepublic,I Ain't Worried,188339
Masked Wolf,Astronaut In The Ocean,80867
Oliver Tree & Robin Schulz,Miss You,278897
The Weeknd,Take My Breath,267805
Lil Durk & J Cole,All My Life,17193
WizKid & Justin Bieber & Tems,Essence,32471
The Weeknd,Take My Breath,183889
Coldplay & BTS,My Universe,151537
Doja Cat,Need To Know,263727
The Weeknd & Ariana Grande,Die For You,102139
Jose Feliciano,Feliz Navidad,66105
The Kid LAROI,Without You,178107
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,110404
The Weeknd & Ariana Grande,Save Your Tears,1635
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,148554
Maroon 5,Memories,249104
Adele,Easy On Me,78775
Burl Ives,A Holly Jolly Christmas,173269
David Kushner,Daylight,103249
Meghan Trainor,Made You Look,38962
24kGoldn & Iann Dior,Mood,130607
Olivia Rodrigo,Good 4 U,183816
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,54544
Meghan Trainor,Made You Look,203767
Beyonce,Break My Soul,140610
Meghan Trainor,Made You Look,120166
Lil Mosey,Blueberry Faygo,55341
Raye & 070 Shake,Escapism,56016
Post Malone,Chemical,201679
Nicki Minaj,Super Freaky Girl,63540
Stephen Sanchez,Until I Found You,214065
Imagine Dragons & JID,Enemy,39495
Tate McRae,You Broke Me First,152609
Miley Cyrus,Midnight Sky,18699
Steve Lacy,Bad Habit,207961
Beyonce,Cuff It,275421
Glass Animals,Heat Waves,275763
Doja Cat,Paint The Town Red,9241
Post Malone & The Weeknd,One Right Now,8322
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,75868
Drake & Future & Young Thug,Way 2 Sexy,129268
Justin Bieber,Ghost,39471
Maneskin,Beggin',75191
Billie Eilish,Bad Guy,195979
Maroon 5,Memories,46524
Olivia Rodrigo,Drivers License,281948
Nicki Minaj & Ice Spice with Aqua,Barbie World,278494
Kenya Grace,Strangers,82485
Lil Durk & J Cole,All My Life,110583
David Kushner,Daylight,66324
Billie Eilish,Therefore I Am,2638
Luke Combs,Forever After All,71154
Glass Animals,Heat Waves,5786
Coldplay & BTS,My Universe,173143
Steve Lacy,Bad Habit,112353
Harry Styles,Late Night Talking,91686
Cole Swindell,She Had Me At Heads Carolina,73127
Coi Leray,Players,97723
David Guetta & Bebe Rexha,I'm Good (Blue),54295
Justin Bieber,Ghost,232519
Post Malone & Doja Cat,I Like You (A Happier Song),9398
Acraze & Cherish,Do It To It,143106
Apache 207,Roller,231931
The Weeknd & Ariana Grande,Die For You,269776
CKay,Love Nwantiti,293934
David Kushner,Daylight,39157
Polo G,Rapstar,173457
Pop Smoke & Lil Baby & DaBaby,For The Night,219314
Billie Eilish,Bad Guy,47118
DJ Ti.sto & Ava Max,The Motto,299271
Tate McRae,You Broke Me First,51818
SAINt JHN,Roses,140224
Drake & Future & Young Thug,Way 2 Sexy,136554
Doja Cat & SZA,Kiss Me More,1873
Powfu & Beabadoobee,Death Bed,271956
Ava Max,Kings & Queens,177641
Elton John & Dua Lipa,Cold Heart,232880
Farruko,Pepas,14183
Harry Styles,As It Was,29350
Justin Bieber,Ghost,2344
Drake & Lil Durk,Laugh Now Cry Later,287074
Billie Eilish,What Was I Made For?,215116
Kenya Grace,Strangers,208211
Stephen Sanchez,Until I Found You,12313
BTS,Butter,246962
Dua Lipa,Break My Heart,236319
Lewis Capaldi,Someone You Loved,15814
Post Malone,Chemical,292438
Luke Combs,Forever After All,62882
Ariana Grande,Santa Tell Me,17835
Lost Frequencies & Calum Scott,Where Are You Now,147510
Zach Bryan & Kacey Musgraves,I Remember Everything,182598
Gayle,abcdefu,163073
Latto,Big Energy,6198
Justin Bieber & Chance The Rapper,Holy,83391
Chris Brown & Young Thug,Go Crazy,280116
Kane Brown With Katelyn Brown,Thank God,116193
Bobby Helms,Jingle Bell Rock,71150
Post Malone & The Weeknd,One Right Now,233685
Kelly Clarkson,Underneath The Tree,149661
Lizzo,About Damn Time,296148
Luke Combs,The Kind of Love We Make,66372
Libianca,People,177696
Harry Styles,Late Night Talking,214473
Dua Lipa,Break My Heart,187058
Miguel,Sure Thing,197694
Kodak Black,Super Gremlin,91119
Michael Buble,It's Beginning To Look A Lot Like Christmas,281405
Morgan Wallen,You Proof,218354
BTS,Butter,68129
Justin Bieber & Quavo,Intentions,299636
Dua Lipa,Break My Heart,214243
Maneskin,Beggin',146475
Tate McRae,Greedy,280628
Chris Brown & Young Thug,Go Crazy,203026
Imagine Dragons & JID,Enemy,175873
Pop Smoke & Lil Baby & DaBaby,For The Night,126508
Tones & I,Dance Monkey,290320
Andy Williams,It's The Most Wonderful Time Of The Year,256855
The Killers,Mr Brightside,113054
Doja Cat,Need To Know,211897
Lil Nas X,Thats What I Want,228251
The Weeknd & Ariana Grande,Save Your Tears,260756
Post Malone,Circles,88741
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,29518
BTS,Dynamite,263795
Maroon 5,Memories,281344
David Guetta & Bebe Rexha,I'm Good (Blue),48826
SZA,Snooze,299128
Lizzo,About Damn Time,252413
Luke Combs,Fast Car,271228
Olivia Rodrigo,Drivers License,67413
Lost Frequencies & Calum Scott,Where Are You Now,14372
SAINt JHN,Roses (Imanbek Remix),163552
Harry Styles,Adore You,256464
Ariana Grande,Santa Tell Me,108609
Elton John & Dua Lipa,Cold Heart,98911
Tate McRae,Greedy,202477
Bad Bunny & Jhay Cortez,Dakiti,110922
Glass Animals,Heat Waves,205146
Lizzo,About Damn Time,103389
Steve Lacy,Bad Habit,152301
Kate Bush,Running Up That Hill (A Deal With God),16362
SZA,Kill Bill,23442
Raye & 070 Shake,Escapism,177681
Trevor Daniel,Falling,29544
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,137191
Elton John & Dua Lipa,Cold Heart,99718
DJ Ti.sto,The Business,264654
Em Beihold,Numb Little Bug,174506
Olivia Rodrigo,Traitor,184368
Olivia Rodrigo,Deja Vu,217335
Dua Lipa,Don't Start Now,238494
Drake,Toosie Slide,146494
Taylor Swift,Lavender Haze,57330
SAINt JHN,Roses,89524
Nat King Cole,The Christmas Song (Merry Christmas To You),191133
Beyonce,Cuff It,276724
Ariana Grande,Santa Tell Me,204064
Kane Brown With Katelyn Brown,Thank God,219926
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),75859
Tones & I,Dance Monkey,259518
Doja Cat,Need To Know,198684
The Kid LAROI,Without You,195608
Drake & Future & Young Thug,Way 2 Sexy,35347
Gayle,abcdefu,19902
Post Malone & Doja Cat,I Like You (A Happier Song),285432
Ed Sheeran,Eyes Closed,103160
Dua Lipa,Break My Heart,240687
Post Malone & Doja Cat,I Like You (A Happier Song),12451
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,163671
Dua Lipa,Don't Start Now,239364
Glass Animals,Heat Waves,163955
Olivia Rodrigo,Vampire,239423
Lil Durk & J Cole,All My Life,105417
Miguel,Sure Thing,59556
Tones & I,Dance Monkey,234760
Trevor Daniel,Falling,281906
Cardi B,Up,244582
CJ,Whoopty,126418
The Weeknd,Take My Breath,85113
David Kushner,Daylight,218060
Olivia Rodrigo,Drivers License,158216
AJR,Bang!,54978
Dua Lipa & DaBaby,Levitating,243947
Wham!,Last Christmas,266591
WizKid & Justin Bieber & Tems,Essence,251627
Latto,Big Energy,240465
OneRepublic,I Ain't Worried,235439
Billie Eilish,everything i wanted,287752
Drake & Lil Durk,Laugh Now Cry Later,36171
Ariana Grande,Positions,163702
Morgan Wallen,Wasted On You,152406
Nat King Cole,The Christmas Song (Merry Christmas To You),295171
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,111255
Post Malone,Chemical,186695
DJ Ti.sto & Ava Max,The Motto,118808
The Weeknd & Ariana Grande,Die For You,290890
Camila Cabello & Ed Sheeran,Bam Bam,40642
Bailey Zimmerman,Rock And A Hard Place,43397
Justin Bieber,Ghost,280850
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,269809
Tones & I,Dance Monkey,249534
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,14935
OneRepublic,I Ain't Worried,44138
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,136590
Nathan Evans,Wellerman,124011
Harry Styles,Adore You,104685
Rema & Selena Gomez,Calm Down,8151
Bad Bunny & Jhay Cortez,Dakiti,26362
Luke Combs,Forever After All,283924
Masked Wolf,Astronaut In The Ocean,216653
Lizzo,About Damn Time,237383
Olivia Rodrigo,Deja Vu,138808
Post Malone & The Weeknd,One Right Now,37869
Harry Styles,Watermelon Sugar,152651
Miley Cyrus,Midnight Sky,34647
Kane Brown With Katelyn Brown,Thank God,90086
Stephen Sanchez,Until I Found You,214849
The Weeknd,Take My Breath,258564
Lil Durk & J Cole,All My Life,156088
Maneskin,Beggin',50630
Gayle,abcdefu,274945
Billie Eilish,Happier Than Ever,151986
Arizona Zervas,Roxanne,160195
Kane Brown With Katelyn Brown,Thank God,284496
Shouse,Love Tonight,22110
Bad Bunny & Jhay Cortez,Dakiti,271754
Em Beihold,Numb Little Bug,36273
Tate McRae,She's All I Wanna Be,9590
Shouse,Love Tonight,71062
Luke Combs,Fast Car,28915
Dua Lipa,Break My Heart,13258
Camila Cabello & Ed Sheeran,Bam Bam,58945
Tom Odell,Another Love,207040
Tate McRae,She's All I Wanna Be,123537
Polo G,Rapstar,83612
Ed Sheeran,Bad Habits,19206
Maneskin,Beggin',181911
Farruko,Pepas,228062
Camila Cabello & DaBaby,My Oh My,75358
Kodak Black,Super Gremlin,271903
AJR,Bang!,262783
Ed Sheeran,Bad Habits,88675
Lewis Capaldi,Someone You Loved,79648
Justin Bieber & Daniel Caesar & Giveon,Peaches,58953
The Ronettes,Sleigh Ride,180731
Ariana Grande,Positions,90301
OneRepublic,I Ain't Worried,253300
Ava Max,Kings & Queens,288964
Dua Lipa,Don't Start Now,63040
Polo G,Rapstar,9094
Taylor Swift,Lavender Haze,270680
Gabby Barrett & Charlie Puth,I Hope,14500
Ed Sheeran,Shivers,233172
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,74986
Fifty Fifty,Cupid,93834
Future & Drake,Life Is Good,281984
The Kid LAROI & Justin Bieber,Stay,53794
Bobby Helms,Jingle Bell Rock,71344
Rema & Selena Gomez,Calm Down,21722
Luke Combs,Fast Car,242157
Beyonce,Break My Soul,204351
Taylor Swift,Cruel Summer,158316
Adele,Easy On Me,32421
CJ,Whoopty,106783
DaBaby & Roddy Ricch,Rockstar,24062
Harry Styles,Adore You,119390
Lil Mosey,Blueberry Faygo,259962
The Weeknd & Ariana Grande,Die For You,295241
Joel Corry & MNEK,Head & Heart,255901
Pop Smoke,What You Know Bout Love,277669
Dua Lipa & DaBaby,Levitating,232966
Lizzo,About Damn Time,201378
Billie Eilish,everything i wanted,127617
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),115356
The Weeknd & Ariana Grande,Save Your Tears,191733
Gayle,abcdefu,250686
Taylor Swift,Lavender Haze,86907
Miley Cyrus,Midnight Sky,126113
Lil Nas & Jack Harlow,Industry Baby,98285
Tate McRae,Greedy,191099
Stephen Sanchez,Until I Found You,185784
Topic & A7S,Breaking Me,87000
Nat King Cole,The Christmas Song (Merry Christmas To You),201270
